appeal_id,denial_id,claim_id,location_id,payer_code,appeal_date,appeal_level,appeal_reason,supporting_docs,outcome,outcome_date,recovered_amount,appeal_specialist,turnaround_days,payer_response_notes
APP-01047,DEN-001879,CLM-0010975,LOC-0215,MEDICARE,2026-04-08,First Level,Timely filing exception,Sleep Study,PENDING,,0,Sarah Gonzalez,,Partial payment approved
APP-01048,DEN-001880,CLM-0010978,LOC-0245,MEDICAID,2026-02-19,First Level,Coding correction,Prescription,OVERTURNED,2026-03-19,1690.86,Jennifer Thomas,17,Denied - exhausted appeals
APP-01049,DEN-001882,CLM-0010989,LOC-0525,MEDICARE,2026-03-16,Second Level,CMN submitted,CMN,UPHELD,2026-04-11,0,James Martinez,18,Claim approved after review
APP-01050,DEN-001884,CLM-0011013,LOC-0698,MEDICAID,2026-04-20,First Level,Coding correction,Medical Records,UPHELD,2026-05-25,0,Jennifer Davis,32,Claim approved after review
APP-01051,DEN-001885,CLM-0011022,LOC-0130,MEDICARE,2026-04-27,Second Level,Coding correction,Prior Auth Letter,PENDING,,0,Elizabeth Hernandez,,Partial payment approved
APP-01052,DEN-001887,CLM-0011039,LOC-0437,MEDICARE,2026-04-19,First Level,Additional documentation provided,Prior Auth Letter,UPHELD,2026-05-27,0,Joseph Moore,11,Denied - exhausted appeals
APP-01053,DEN-001888,CLM-0011049,LOC-0057,MEDICARE,2026-03-13,Second Level,Timely filing exception,Medical Records,UPHELD,2026-03-25,0,David Jackson,39,Partial payment approved
APP-01054,DEN-001891,CLM-0011068,LOC-0492,BCBS,2026-02-15,First Level,Prior auth obtained retroactively,Medical Records,PARTIAL,2026-03-25,953.64,Michael Moore,47,Claim approved after review
APP-01055,DEN-001892,CLM-0011077,LOC-0404,MEDICAID,2026-03-10,Second Level,Prior auth obtained retroactively,Medical Records,UPHELD,2026-04-20,0,Linda Rodriguez,42,Denied - exhausted appeals
APP-01056,DEN-001894,CLM-0011080,LOC-0348,MEDICARE,2026-05-08,Second Level,Additional documentation provided,PFT Results,UPHELD,2026-06-03,0,Sarah Hernandez,29,Documentation sufficient
APP-01057,DEN-001896,CLM-0011091,LOC-0297,UHC,2026-02-08,First Level,Timely filing exception,PFT Results,PENDING,,0,Michael Wilson,,Partial payment approved
APP-01058,DEN-001897,CLM-0011093,LOC-0583,MEDICARE,2026-02-17,Second Level,Coding correction,Medical Records,PARTIAL,2026-04-04,103.98,Elizabeth Jackson,13,Claim approved after review
APP-01059,DEN-001899,CLM-0011109,LOC-0014,MEDICARE,2026-02-17,First Level,Additional documentation provided,CMN,UPHELD,2026-03-31,0,Joseph Davis,20,Claim approved after review
APP-01060,DEN-001900,CLM-0011113,LOC-0561,AETNA,2026-04-09,First Level,Prior auth obtained retroactively,Prior Auth Letter,OVERTURNED,2026-05-01,85.62,Thomas Moore,46,Claim approved after review
APP-01061,DEN-001901,CLM-0011115,LOC-0234,MEDICARE,2026-02-25,First Level,Coding correction,CMN,UPHELD,2026-03-25,0,Thomas Williams,41,Claim approved after review
APP-01062,DEN-001902,CLM-0011119,LOC-0049,MEDICAID,2026-03-19,First Level,Additional documentation provided,Sleep Study,OVERTURNED,2026-04-24,362.93,Linda Smith,47,Partial payment approved
APP-01063,DEN-001904,CLM-0011128,LOC-0479,AETNA,2026-05-15,First Level,Coding correction,Prior Auth Letter,PENDING,,0,Richard Martin,,Denied - exhausted appeals
APP-01064,DEN-001906,CLM-0011135,LOC-0418,MEDICARE,2026-03-18,First Level,Additional documentation provided,Prior Auth Letter,UPHELD,2026-05-14,0,Michael Jones,41,Partial payment approved
APP-01065,DEN-001908,CLM-0011142,LOC-0212,MEDICARE,2026-04-26,First Level,Medical necessity proven,Medical Records,PENDING,,0,Susan Moore,,Denied - exhausted appeals
APP-01066,DEN-001913,CLM-0011169,LOC-0531,MEDICARE,2026-04-30,First Level,Coding correction,Prior Auth Letter,PENDING,,0,Sarah Thomas,,Documentation sufficient
APP-01067,DEN-001914,CLM-0011170,LOC-0691,MEDICARE,2026-03-26,Second Level,CMN submitted,Medical Records,OVERTURNED,2026-04-05,1261.81,Elizabeth Moore,18,Claim approved after review
APP-01068,DEN-001916,CLM-0011181,LOC-0652,MEDICARE,2026-02-18,First Level,Coding correction,Medical Records,PENDING,,0,Nancy Miller,,Claim approved after review
APP-01069,DEN-001917,CLM-0011195,LOC-0163,UHC,2026-04-13,Second Level,Additional documentation provided,Prescription,PENDING,,0,Sarah Gonzalez,,Documentation sufficient
APP-01070,DEN-001919,CLM-0011214,LOC-0198,MEDICARE,2026-02-26,Second Level,CMN submitted,CMN,UPHELD,2026-04-23,0,Robert Anderson,32,Partial payment approved
APP-01071,DEN-001920,CLM-0011221,LOC-0247,UHC,2026-02-21,Second Level,Timely filing exception,Prescription,OVERTURNED,2026-04-07,225.43,Sarah Gonzalez,19,Claim approved after review
APP-01072,DEN-001921,CLM-0011235,LOC-0083,MEDICAID,2026-03-19,First Level,Coding correction,Sleep Study,OVERTURNED,2026-04-03,313.26,Jennifer Gonzalez,50,Documentation sufficient
APP-01073,DEN-001925,CLM-0011251,LOC-0561,MEDICAID,2026-01-26,First Level,CMN submitted,Medical Records,PARTIAL,2026-02-21,456.05,Michael Johnson,28,Claim approved after review
APP-01074,DEN-001927,CLM-0011260,LOC-0602,MEDICARE,2026-04-11,First Level,CMN submitted,Prior Auth Letter,PENDING,,0,Linda Gonzalez,,Still under review
APP-01075,DEN-001928,CLM-0011267,LOC-0047,MEDICARE,2026-02-08,First Level,Additional documentation provided,Prescription,UPHELD,2026-03-01,0,Elizabeth Taylor,55,Still under review
APP-01076,DEN-001929,CLM-0011281,LOC-0058,MEDICARE,2026-04-28,First Level,Coding correction,Medical Records,PENDING,,0,David Taylor,,Still under review
APP-01077,DEN-001931,CLM-0011291,LOC-0462,AETNA,2026-01-25,First Level,Prior auth obtained retroactively,CMN,UPHELD,2026-02-12,0,Richard Anderson,53,Still under review
APP-01078,DEN-001933,CLM-0011298,LOC-0296,AETNA,2026-04-14,First Level,Coding correction,Sleep Study,PENDING,,0,David Garcia,,Still under review
APP-01079,DEN-001934,CLM-0011300,LOC-0696,MEDICARE,2026-03-04,Second Level,CMN submitted,PFT Results,UPHELD,2026-05-03,0,James Martin,49,Documentation sufficient
APP-01080,DEN-001936,CLM-0011315,LOC-0247,MEDICAID,2026-02-04,Second Level,Timely filing exception,Prior Auth Letter,OVERTURNED,2026-03-30,134.9,Lisa Jackson,24,Still under review
APP-01081,DEN-001937,CLM-0011321,LOC-0267,MEDICARE,2026-04-16,First Level,Additional documentation provided,Medical Records,OVERTURNED,2026-05-03,328.56,Sarah Miller,35,Still under review
APP-01082,DEN-001938,CLM-0011327,LOC-0534,MEDICARE,2026-03-14,First Level,CMN submitted,Prior Auth Letter,OVERTURNED,2026-05-12,759.57,Jennifer Davis,38,Documentation sufficient
APP-01083,DEN-001939,CLM-0011329,LOC-0379,BCBS,2026-02-07,Second Level,CMN submitted,PFT Results,UPHELD,2026-03-17,0,James Rodriguez,16,Documentation sufficient
APP-01084,DEN-001940,CLM-0011331,LOC-0512,BCBS,2026-03-10,First Level,Timely filing exception,Prior Auth Letter,OVERTURNED,2026-03-22,963.53,Margaret Garcia,49,Denied - exhausted appeals
APP-01085,DEN-001941,CLM-0011335,LOC-0011,MEDICARE,2026-04-27,Second Level,Prior auth obtained retroactively,Medical Records,PENDING,,0,David Brown,,Partial payment approved
APP-01086,DEN-001942,CLM-0011347,LOC-0490,MEDICAID,2026-04-20,First Level,Coding correction,Prescription,OVERTURNED,2026-05-30,480.52,Robert Gonzalez,29,Partial payment approved
APP-01087,DEN-001944,CLM-0011384,LOC-0670,MEDICARE,2026-03-14,First Level,Timely filing exception,PFT Results,UPHELD,2026-04-10,0,Maria Davis,60,Documentation sufficient
APP-01088,DEN-001945,CLM-0011391,LOC-0076,MEDICAID,2026-03-04,First Level,Coding correction,Prior Auth Letter,OVERTURNED,2026-04-08,34.89,Lisa Martinez,47,Documentation sufficient
APP-01089,DEN-001948,CLM-0011405,LOC-0524,MEDICARE,2026-03-20,First Level,Medical necessity proven,PFT Results,PENDING,,0,Karen Miller,,Claim approved after review
APP-01090,DEN-001950,CLM-0011413,LOC-0147,UHC,2026-02-17,First Level,Additional documentation provided,Sleep Study,OVERTURNED,2026-04-15,758.85,Richard Gonzalez,22,Partial payment approved
APP-01091,DEN-001954,CLM-0011434,LOC-0634,UHC,2026-03-22,Second Level,Timely filing exception,Medical Records,OVERTURNED,2026-04-03,1963.63,Nancy Thomas,11,Denied - exhausted appeals
APP-01092,DEN-001957,CLM-0011457,LOC-0582,MEDICARE,2026-04-18,First Level,Timely filing exception,Prescription,UPHELD,2026-06-06,0,Joseph Anderson,27,Denied - exhausted appeals
APP-01093,DEN-001960,CLM-0011466,LOC-0286,MEDICARE,2026-04-24,First Level,Coding correction,PFT Results,OVERTURNED,2026-06-15,373.87,Elizabeth Thomas,29,Denied - exhausted appeals
APP-01094,DEN-001965,CLM-0011484,LOC-0077,MEDICAID,2026-03-15,First Level,Medical necessity proven,PFT Results,PENDING,,0,Karen Thomas,,Denied - exhausted appeals
APP-01095,DEN-001967,CLM-0011489,LOC-0365,MEDICARE,2026-04-08,First Level,Coding correction,Medical Records,UPHELD,2026-05-17,0,Sarah Martin,27,Denied - exhausted appeals
APP-01096,DEN-001970,CLM-0011508,LOC-0196,MEDICARE,2026-04-15,First Level,Prior auth obtained retroactively,Sleep Study,UPHELD,2026-05-09,0,Sarah Johnson,51,Still under review
APP-01097,DEN-001971,CLM-0011510,LOC-0041,MEDICARE,2026-03-14,First Level,Prior auth obtained retroactively,Prescription,OVERTURNED,2026-04-22,335.46,Maria Davis,42,Claim approved after review
APP-01098,DEN-001972,CLM-0011528,LOC-0207,MEDICARE,2026-02-25,First Level,Additional documentation provided,Prior Auth Letter,OVERTURNED,2026-04-18,715.18,Lisa Wilson,19,Partial payment approved
APP-01099,DEN-001973,CLM-0011531,LOC-0661,MEDICARE,2026-04-27,First Level,Timely filing exception,Sleep Study,PENDING,,0,Nancy Jackson,,Denied - exhausted appeals
APP-01100,DEN-001974,CLM-0011537,LOC-0264,MEDICARE,2026-05-09,First Level,Coding correction,Medical Records,OVERTURNED,2026-06-16,144.49,James Moore,56,Documentation sufficient
APP-01101,DEN-001975,CLM-0011542,LOC-0279,BCBS,2026-02-08,Second Level,Coding correction,Sleep Study,UPHELD,2026-02-26,0,Nancy Anderson,53,Still under review
APP-01102,DEN-001977,CLM-0011547,LOC-0452,BCBS,2026-04-21,First Level,Coding correction,Medical Records,PENDING,,0,Lisa Hernandez,,Partial payment approved
APP-01103,DEN-001978,CLM-0011551,LOC-0418,BCBS,2026-01-25,First Level,Additional documentation provided,PFT Results,UPHELD,2026-03-16,0,James Jackson,42,Still under review
APP-01104,DEN-001979,CLM-0011561,LOC-0497,UHC,2026-02-22,First Level,CMN submitted,CMN,UPHELD,2026-03-06,0,Karen Brown,47,Still under review
APP-01105,DEN-001982,CLM-0011576,LOC-0049,MEDICARE,2026-04-25,First Level,Additional documentation provided,PFT Results,UPHELD,2026-06-11,0,Karen Smith,28,Denied - exhausted appeals
APP-01106,DEN-001983,CLM-0011583,LOC-0095,MEDICARE,2026-03-24,First Level,Timely filing exception,Sleep Study,UPHELD,2026-05-08,0,Richard Jackson,38,Still under review
APP-01107,DEN-001986,CLM-0011602,LOC-0386,MEDICARE,2026-02-25,First Level,Additional documentation provided,Sleep Study,UPHELD,2026-04-13,0,William Thomas,56,Partial payment approved
APP-01108,DEN-001989,CLM-0011609,LOC-0333,BCBS,2026-03-14,First Level,Prior auth obtained retroactively,CMN,UPHELD,2026-04-16,0,Elizabeth Hernandez,30,Still under review
APP-01109,DEN-001993,CLM-0011625,LOC-0320,MEDICARE,2026-03-02,Second Level,Additional documentation provided,Prior Auth Letter,UPHELD,2026-04-15,0,William Wilson,43,Documentation sufficient
APP-01110,DEN-001994,CLM-0011626,LOC-0168,MEDICAID,2026-02-16,First Level,Medical necessity proven,Sleep Study,PARTIAL,2026-03-24,506.68,Maria Rodriguez,60,Documentation sufficient
APP-01111,DEN-001995,CLM-0011629,LOC-0434,MEDICAID,2026-02-25,Second Level,Prior auth obtained retroactively,Medical Records,UPHELD,2026-03-19,0,Richard Martinez,10,Claim approved after review
APP-01112,DEN-001999,CLM-0011656,LOC-0522,MEDICARE,2026-02-21,Second Level,Additional documentation provided,CMN,OVERTURNED,2026-03-19,278.95,Lisa Moore,33,Still under review
APP-01113,DEN-002000,CLM-0011667,LOC-0209,MEDICAID,2026-04-19,First Level,Timely filing exception,Medical Records,OVERTURNED,2026-05-16,2522.93,James Johnson,59,Documentation sufficient
APP-01114,DEN-002001,CLM-0011678,LOC-0498,BCBS,2026-04-13,First Level,Coding correction,Sleep Study,UPHELD,2026-06-01,0,Robert Martin,12,Claim approved after review
APP-01115,DEN-002004,CLM-0011684,LOC-0145,MEDICAID,2026-05-09,First Level,Timely filing exception,Prescription,UPHELD,2026-05-22,0,Richard Moore,35,Claim approved after review
APP-01116,DEN-002005,CLM-0011688,LOC-0092,BCBS,2026-04-28,Second Level,Additional documentation provided,PFT Results,UPHELD,2026-05-22,0,Robert Taylor,60,Documentation sufficient
APP-01117,DEN-002008,CLM-0011692,LOC-0380,MEDICARE,2026-01-28,First Level,Coding correction,PFT Results,OVERTURNED,2026-03-02,249.27,Robert Martin,12,Documentation sufficient
APP-01118,DEN-002010,CLM-0011724,LOC-0014,BCBS,2026-04-22,First Level,Timely filing exception,Prior Auth Letter,UPHELD,2026-06-16,0,James Jackson,59,Denied - exhausted appeals
APP-01119,DEN-002014,CLM-0011756,LOC-0667,UHC,2026-02-17,First Level,CMN submitted,CMN,OVERTURNED,2026-04-04,3431.01,Karen Williams,35,Partial payment approved
APP-01120,DEN-002017,CLM-0011764,LOC-0593,AETNA,2026-04-08,Second Level,Medical necessity proven,CMN,UPHELD,2026-05-01,0,Margaret Moore,19,Still under review
APP-01121,DEN-002019,CLM-0011766,LOC-0130,MEDICARE,2026-02-28,First Level,Coding correction,Prior Auth Letter,OVERTURNED,2026-04-11,231.12,Michael Miller,28,Claim approved after review
APP-01122,DEN-002020,CLM-0011774,LOC-0584,MEDICARE,2026-02-15,First Level,Medical necessity proven,Prior Auth Letter,PENDING,,0,Jennifer Jackson,,Claim approved after review
APP-01123,DEN-002025,CLM-0011807,LOC-0674,MEDICARE,2026-04-08,First Level,Timely filing exception,Medical Records,UPHELD,2026-05-22,0,Thomas Hernandez,28,Documentation sufficient
APP-01124,DEN-002026,CLM-0011810,LOC-0117,MEDICAID,2026-04-13,External Review,Coding correction,Sleep Study,UPHELD,2026-05-09,0,Michael Jackson,34,Denied - exhausted appeals
APP-01125,DEN-002027,CLM-0011821,LOC-0509,MEDICARE,2026-02-03,First Level,Additional documentation provided,Medical Records,OVERTURNED,2026-02-23,87.65,Karen Wilson,34,Documentation sufficient
APP-01126,DEN-002028,CLM-0011828,LOC-0677,MEDICARE,2026-03-10,First Level,Prior auth obtained retroactively,CMN,OVERTURNED,2026-04-27,83.58,Thomas Hernandez,13,Still under review
APP-01127,DEN-002030,CLM-0011839,LOC-0053,BCBS,2026-01-31,First Level,Additional documentation provided,PFT Results,OVERTURNED,2026-02-25,671.76,Karen Wilson,38,Denied - exhausted appeals
APP-01128,DEN-002033,CLM-0011859,LOC-0025,UHC,2026-03-08,Second Level,CMN submitted,Prescription,OVERTURNED,2026-05-07,276.17,Michael Moore,34,Documentation sufficient
APP-01129,DEN-002034,CLM-0011878,LOC-0244,MEDICAID,2026-03-24,First Level,CMN submitted,PFT Results,OVERTURNED,2026-04-30,506.97,Sarah Miller,15,Denied - exhausted appeals
APP-01130,DEN-002036,CLM-0011884,LOC-0132,UHC,2026-02-12,First Level,Timely filing exception,CMN,OVERTURNED,2026-03-13,176.6,Margaret Hernandez,28,Still under review
APP-01131,DEN-002040,CLM-0011911,LOC-0624,BCBS,2026-02-05,First Level,Coding correction,Prescription,OVERTURNED,2026-02-15,3227.4,Thomas Williams,53,Denied - exhausted appeals
APP-01132,DEN-002041,CLM-0011912,LOC-0533,MEDICARE,2026-03-06,First Level,Coding correction,Prescription,UPHELD,2026-03-25,0,Joseph Johnson,41,Still under review
APP-01133,DEN-002043,CLM-0011923,LOC-0366,AETNA,2026-03-31,First Level,Medical necessity proven,Prescription,PENDING,,0,Maria Johnson,,Partial payment approved
APP-01134,DEN-002045,CLM-0011930,LOC-0163,MEDICARE,2026-03-09,First Level,CMN submitted,Medical Records,OVERTURNED,2026-04-02,90.45,Karen Smith,58,Still under review
APP-01135,DEN-002046,CLM-0011934,LOC-0634,MEDICARE,2026-02-21,First Level,Prior auth obtained retroactively,Prior Auth Letter,PENDING,,0,Karen Brown,,Still under review
APP-01136,DEN-002047,CLM-0011938,LOC-0106,MEDICARE,2026-04-01,Second Level,Prior auth obtained retroactively,Prior Auth Letter,UPHELD,2026-05-01,0,Richard Martin,19,Still under review
APP-01137,DEN-002048,CLM-0011948,LOC-0599,MEDICARE,2026-02-14,Second Level,CMN submitted,Medical Records,PENDING,,0,David Davis,,Documentation sufficient
APP-01138,DEN-002049,CLM-0011949,LOC-0358,MEDICARE,2026-05-11,Second Level,Medical necessity proven,Medical Records,UPHELD,2026-06-25,0,William Anderson,22,Denied - exhausted appeals
APP-01139,DEN-002050,CLM-0011967,LOC-0410,MEDICARE,2026-02-22,First Level,Coding correction,Prior Auth Letter,OVERTURNED,2026-03-10,254.27,Susan Anderson,37,Claim approved after review
APP-01140,DEN-002051,CLM-0011978,LOC-0581,MEDICARE,2026-02-22,First Level,Additional documentation provided,Sleep Study,UPHELD,2026-04-12,0,Karen Rodriguez,50,Partial payment approved
APP-01141,DEN-002052,CLM-0011980,LOC-0544,MEDICARE,2026-03-27,First Level,Prior auth obtained retroactively,Prior Auth Letter,OVERTURNED,2026-04-25,348.35,Joseph Smith,39,Denied - exhausted appeals
APP-01142,DEN-002053,CLM-0011982,LOC-0162,BCBS,2026-04-01,First Level,Coding correction,PFT Results,OVERTURNED,2026-05-08,387.28,Maria Jackson,10,Still under review
APP-01143,DEN-002055,CLM-0011994,LOC-0117,UHC,2026-03-08,First Level,CMN submitted,Medical Records,UPHELD,2026-03-31,0,Jennifer Brown,22,Still under review
APP-01144,DEN-002056,CLM-0011998,LOC-0311,AETNA,2026-03-09,First Level,Medical necessity proven,PFT Results,UPHELD,2026-03-28,0,Robert Wilson,19,Still under review
APP-01145,DEN-002060,CLM-0012038,LOC-0430,MEDICARE,2026-03-16,First Level,Coding correction,CMN,OVERTURNED,2026-05-05,145.97,James Hernandez,21,Documentation sufficient
APP-01146,DEN-002063,CLM-0012050,LOC-0183,MEDICARE,2026-03-11,External Review,Prior auth obtained retroactively,Medical Records,OVERTURNED,2026-04-29,3201.32,James Hernandez,57,Still under review
APP-01147,DEN-002064,CLM-0012061,LOC-0381,AETNA,2026-04-04,Second Level,CMN submitted,CMN,UPHELD,2026-04-29,0,Karen Martin,23,Claim approved after review
APP-01148,DEN-002068,CLM-0012111,LOC-0452,AETNA,2026-03-05,First Level,Prior auth obtained retroactively,Prescription,PENDING,,0,Joseph Smith,,Still under review
APP-01149,DEN-002069,CLM-0012119,LOC-0517,MEDICARE,2026-02-09,First Level,Prior auth obtained retroactively,Prior Auth Letter,OVERTURNED,2026-02-20,380.4,Robert Rodriguez,47,Claim approved after review
APP-01150,DEN-002072,CLM-0012144,LOC-0357,UHC,2026-03-19,Second Level,Timely filing exception,Prior Auth Letter,PARTIAL,2026-04-20,5925.13,Elizabeth Rodriguez,24,Documentation sufficient
APP-01151,DEN-002073,CLM-0012146,LOC-0022,MEDICARE,2026-02-25,Second Level,Coding correction,PFT Results,UPHELD,2026-03-27,0,David Jones,15,Claim approved after review
APP-01152,DEN-002074,CLM-0012150,LOC-0664,AETNA,2026-01-30,Second Level,Coding correction,Medical Records,UPHELD,2026-02-11,0,Maria Taylor,19,Documentation sufficient
APP-01153,DEN-002078,CLM-0012201,LOC-0510,MEDICARE,2026-03-14,First Level,Timely filing exception,PFT Results,OVERTURNED,2026-03-26,350.67,Joseph Gonzalez,20,Documentation sufficient
APP-01154,DEN-002080,CLM-0012209,LOC-0451,MEDICAID,2026-03-04,First Level,Additional documentation provided,Sleep Study,UPHELD,2026-04-15,0,Linda Brown,15,Partial payment approved
APP-01155,DEN-002081,CLM-0012212,LOC-0646,UHC,2026-03-20,Second Level,Additional documentation provided,Prescription,PARTIAL,2026-04-08,73.07,Sarah Brown,56,Documentation sufficient
APP-01156,DEN-002082,CLM-0012218,LOC-0315,MEDICARE,2026-04-15,First Level,Coding correction,Sleep Study,OVERTURNED,2026-05-03,24.46,James Anderson,49,Still under review
APP-01157,DEN-002083,CLM-0012223,LOC-0656,UHC,2026-03-13,First Level,Prior auth obtained retroactively,Prior Auth Letter,UPHELD,2026-04-30,0,Thomas Jackson,34,Denied - exhausted appeals
